"message_id","id","type","trx_type","amount","transaction_date","end_to_end_id","payer_identification","payer_mobile_no","payer_alias_name","payee_identification","payee_mobile_no","payee_alias_name","terminal_id","group_merch_id","consumer_id","filler","invoice_no","network_fee","interchange_fee","payee_bank","payer_bank","point_of_initiation_method","merchant_category_code","tip_or_convenience_indicator","tip_surcharge","country_code","merchant_name","merchant_city","state","reason","onus","additional_info"
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII3013GOJ,DB,MT-P2P-AA,1.0000,2024-09-18,WLTIBII3013GOJ,WLTI001M0096894000859,"0096894000859",JOHN94000859@WLTI,WLTI001M0096894000838,"0096894000838",JOHN94000838@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII6013GOW,DB,MT-P2P-AA,1.0000,2024-09-18,WLTIBII6013GOW,WLTI001M0096894003041,"0096894003041",JOHN94003041@WLTI,WLTI001M0096894003042,"0096894003042",JOHN94003042@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII1013HGJ,DB,MT-P2P-AA,1.0000,2024-09-18,WLTIBII1013HGJ,WLTI001M0096894001834,"0096894001834",JOHN94001834@WLTI,WLTI001M0096894001833,"0096894001833",JOHN94001833@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII3013HHP,DB,MT-P2P-AA,1.0000,2024-09-18,WLTIBII3013HHP,WLTI001M0096894003041,"0096894003041",JOHN94003041@WLTI,WLTI001M0096894003042,"0096894003042",JOHN94003042@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII0013GRS,DB,MT-P2P-AA,12.0000,2024-09-18,WLTIBII0013GRS,WLTI001M0096894003524,"0096894003524",JOHN94003524@WLTI,WLTI001M0096894003523,"0096894003523",JOHN94003523@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII6013GRY,DB,MT-P2P-AA,1.0000,2024-09-18,WLTIBII6013GRY,WLTI001M0096894000859,"0096894000859",JOHN94000859@WLTI,WLTI001M0096894000860,"0096894000860",JOHN94000860@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca02-33131-1726121430867-1:4:591:1:2,WLTIBII1013GT7,DB,MT-P2P-AA,12.0000,2024-09-18,WLTIBII1013GT7,WLTI001M0096894003524,"0096894003524",JOHN94003524@WLTI,WLTI001M0096894003523,"0096894003523",JOHN94003523@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,17,true,Technical error
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ5013L4V,CR,MT-P2P-AA,1.0000,2024-09-19,WLTIBIJ5013L4V,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096896096051,"0096896096051",RAJE960960512@WLTI,,,,,,,,WLTI,WLTI,,,,,,Raje#h  S,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ0013M8G,CR,MT-P2P-AA,1.0000,2024-09-19,WLTIBIJ0013M8G,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096894002511,"0096894002511",JOHN94002511@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ5013M8L,CR,MT-P2P-AA,1.0100,2024-09-19,WLTIBIJ5013M8L,WLTI001M0096890050201,"0096890050201",CRAWLER80@WLTI,WLTI001M0096890090201,"0096890090201",JANXX@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jan ######ilek,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ7013MBF,CR,MT-P2P-AA,2.0000,2024-09-19,WLTIBIJ7013MBF,WLTI001M0096890096006,"0096890096006",DANX96890090316@WLTI,WLTI001M0096890096005,"0096890096005",JANX96890090313@WLTI,"00133108",,,,,,,WLTI,WLTI,,,,,,,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ1013MCD,CR,MT-P2P-AA,3.0000,2024-09-19,WLTIBIJ1013MCD,WLTI001M0096896086449,"0096896086449",BLON96086449@WLTI,WLTI001M0096891999103,"0096891999103",FILI91999103@WLTI,,,,,,,,WLTI,WLTI,,,,,,Fili########acek,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ7013N7D,CR,MT-P2P-AA,2.0000,2024-09-19,WLTIBIJ7013N7D,WLTI001M0096890096006,"0096890096006",DANX96890090316@WLTI,WLTI001M0096890096005,"0096890096005",JANX96890090313@WLTI,"00133108",,,,,,,WLTI,WLTI,,,,,,,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ6013O4O,CR,MT-P2P-AA,0.1000,2024-09-19,WLTIBIJ6013O4O,WLTI001M0096890090201,"0096890090201",JANXX@WLTI,WLTI001M0096890050201,"0096890050201",CRAWLER80@WLTI,,,,,,,,WLTI,WLTI,,,,,,Nigh######wler,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ7013NEB,CR,MT-P2P-AA,1.0000,2024-09-19,WLTIBIJ7013NEB,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096894002511,"0096894002511",JOHN94002511@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ9013NEN,CR,MT-P2P-AA,1.0000,2024-09-19,WLTIBIJ9013NEN,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096891999103,"0096891999103",FILI91999103@WLTI,,,,,,,,WLTI,WLTI,,,,,,Fili########acek,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ9013NGL,CR,MT-P2P-AA,2.0000,2024-09-19,WLTIBIJ9013NGL,WLTI001M0096892321003,"0096892321003",KARI92321003@WLTI,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari#######sari,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ2013O7M,DB,MT-P2P-AA,0.1000,2024-09-19,WLTIBIJ2013O7M,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096892321003,"0096892321003",KARI92321003@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari#######sari,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ9013P0Z,CR,MT-P2P-AA,1.0000,2024-09-19,WLTIBIJ9013P0Z,WLTI001M0096895234870,"0096895234870",ALII95234870@WLTI,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,,,,,,,,WLTI,WLTI,,,,,,name,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ3013P2R,CR,MT-P2B-AA,1.1000,2024-09-19,"20240312135856",WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,OPAY001C18000000000000289,"18000000000000289",,"1234567890123456",,,,"12345678901234567890",,,OPAY,WLTI,,,,,OM,Carrefour super makt,MUSCAT   GHUBRA,ACSC,,false,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ6013OCG,CR,MT-P2P-AA,50.0000,2024-09-19,WLTIBIJ6013OCG,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,WLTI001M0096890797979,"0096890797979",VASI90797979@WLTI,,,,,,,,WLTI,WLTI,,,,,,Vasi########asik,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ8013OCS,CR,MT-P2P-AA,10.0000,2024-09-19,WLTIBIJ8013OCS,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,WLTI001M0096892304202,"0096892304202",HOME92304202@WLTI,,,,,,,,WLTI,WLTI,,,,,,HOME#######PSON,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ3013P59,CR,MT-P2P-AA,2.0000,2024-09-19,WLTIBIJ3013P59,WLTI001M0096895234870,"0096895234870",ALII95234870@WLTI,WLTI001M0096895234873,"0096895234873",ALIX952348733@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali #Test,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ9013P6T,CR,MT-P2P-AA,10.0000,2024-09-19,WLTIBIJ9013P6T,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,WLTI001M0096890797979,"0096890797979",VASI90797979@WLTI,,,,,,,,WLTI,WLTI,,,,,,Vasi########asik,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:1:1010:1:5,WLTIBIJ9013O15,CR,MT-P2P-AA,2.0000,2024-09-19,WLTIBIJ9013O15,WLTI001M0096890096006,"0096890096006",DANX96890090316@WLTI,WLTI001M0096890096005,"0096890096005",JANX96890090313@WLTI,"00133108",,,,,,,WLTI,WLTI,,,,,,,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK6013TTY,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK6013TTY,WLTI001M0096894002640,"0096894002640",JOHN94002640@WLTI,WLTI001M0096894002640,"0096894002640",JOHN94002640@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK6013WQE,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK6013WQE,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK8013W7K,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK8013W7K,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK1013WHX,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK1013WHX,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK8013XBK,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK8013XBK,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK1013SXL,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK1013SXL,WLTI001M0096894001834,"0096894001834",JOHN94001834@WLTI,WLTI001M0096894001833,"0096894001833",JOHN94001833@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK2013TPE,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK2013TPE,WLTI001M0096894000859,"0096894000859",JOHN94000859@WLTI,WLTI001M0096894000838,"0096894000838",JOHN94000838@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013T0R,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK5013T0R,WLTI001M0096894000859,"0096894000859",JOHN94000859@WLTI,WLTI001M0096894000860,"0096894000860",JOHN94000860@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK9013T0V,DB,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK9013T0V,WLTI001M0096894003041,"0096894003041",JOHN94003041@WLTI,WLTI001M0096894003042,"0096894003042",JOHN94003042@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK1013T2L,DB,MT-P2P-AA,12.0000,2024-09-20,WLTIBIK1013T2L,WLTI001M0096894003524,"0096894003524",JOHN94003524@WLTI,WLTI001M0096894003523,"0096894003523",JOHN94003523@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK2013PRQ,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK2013PRQ,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096878078050,"0096878078050",ALEK123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Alek###rora,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK6013PT8,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK6013PT8,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096896096051,"0096896096051",RAJE960960512@WLTI,,,,,,,,WLTI,WLTI,,,,,,Raje#h  S,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK9013PU5,CR,MT-P2P-AA,100.0000,2024-09-20,WLTIBIK9013PU5,WLTI001M0096896321470,"0096896321470",VOJT96321470@WLTI,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,,,,,,,,WLTI,WLTI,,,,,,Luka######icek,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013PWJ,CR,MT-P2P-AA,100.0000,2024-09-20,WLTIBIK5013PWJ,WLTI001M0096890123459,"0096890123459",LUKA90123459@WLTI,WLTI001M0096896321470,"0096896321470",VOJT96321470@WLTI,,,,,,,,WLTI,WLTI,,,,,,Vojt#######anek,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013QN7,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK5013QN7,WLTI001M0096890999978,"0096890999978",PETR90999978@WLTI,WLTI001M0096890977533,"0096890977533",PAVE90977533@WLTI,,,,,,,,WLTI,WLTI,,,,,,Pave## Bem,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK4013Q0O,CR,MT-P2P-AA,0.2000,2024-09-20,WLTIBIK4013Q0O,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari#######sari,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK7013QRF,CR,MT-P2P-AA,0.2000,2024-09-20,WLTIBIK7013QRF,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK9013Q1D,DB,MT-P2P-AA,0.4000,2024-09-20,WLTIBIK9013Q1D,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK4013Q1S,CR,MT-P2B-AA,1.1900,2024-09-20,"20240312135856",WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,OPAY001C18000000000000289,"18000000000000289",,"1234567890123456",,,,"12345678901234567890",,,OPAY,WLTI,,,,,OM,Carrefour super makt,MUSCAT   GHUBRA,ACSC,,false,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK8013QF8,CR,MT-P2P-AA,5.0000,2024-09-20,WLTIBIK8013QF8,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,WLTI001M0096878078050,"0096878078050",ALEK123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Alek###rora,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013RI1,CR,MT-P2P-AA,3.0000,2024-09-20,WLTIBIK5013RI1,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096890090002,"0096890090002",YASM90090002@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK7013SA5,CR,MT-P2P-AA,4.0000,2024-09-20,WLTIBIK7013SA5,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096878078050,"0096878078050",ALEK123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Alek###rora,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK8013SAG,CR,MT-P2P-AA,2.0000,2024-09-20,WLTIBIK8013SAG,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096878078050,"0096878078050",ALEK123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Alek###rora,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013SGH,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK5013SGH,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK9013SXT,CR,MT-P2P-AA,200.0000,2024-09-20,WLTIBIK9013SXT,WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Bala####Raja,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK0013UMO,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK0013UMO,WLTI001M0096878078084,"0096878078084",BALA123@WLTI,WLTI001M0096890090002,"0096890090002",YASM90090002@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK5013UV5,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK5013UV5,WLTI001M0096894001656,"0096894001656",JOHN94001656@WLTI,WLTI001M0096894001657,"0096894001657",JOHN94001657@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK7013UWL,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK7013UWL,WLTI001M0096894001654,"0096894001654",JOHN94001654@WLTI,WLTI001M0096894001655,"0096894001655",JOHN94001655@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK1013VXD,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK1013VXD,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK0013VXW,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK0013VXW,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK2013WCO,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK2013WCO,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK8013WDE,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK8013WDE,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIK7013WKB,CR,MT-P2P-AA,1.0000,2024-09-20,WLTIBIK7013WKB,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096899444444,"0096899444444",ALDO99444444I@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ###ghty,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIL9013YC9,CR,MT-P2P-AA,1.0000,2024-09-21,WLTIBIL9013YC9,WLTI001M0096894513842,"0096894513842",MRPETER@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1465:1:2,WLTIBIL8013XMO,CR,MT-P2P-AA,1.0000,2024-09-21,WLTIBIL8013XMO,WLTI001M0096894513842,"0096894513842",MRPETER@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN00142AI,CR,MT-P2P-AA,120.0000,2024-09-23,WLTIBIN00142AI,WLTI001M0096890999974,"0096890999974",PETR90999974@WLTI,WLTI001M0096890999976,"0096890999976",PETR90999976@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr####yttl,,RJCT,13,true,Wallet maximum Balance Limit breached
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN7013ZCV,CR,MT-P2P-AA,15.0000,2024-09-23,WLTIBIN7013ZCV,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096891313135,"0096891313135",WALL91313135@WLTI,,,,,,,,WLTI,WLTI,,,,,,Wall######## Uat,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN801407G,CR,MT-P2P-AA,2.0000,2024-09-23,WLTIBIN801407G,WLTI001M0096895234870,"0096895234870",ALII95234870@WLTI,WLTI001M0096895234873,"0096895234873",ALIX952348733@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali #Test,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN5013ZKB,DB,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN5013ZKB,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096891313135,"0096891313135",WALL91313135@WLTI,,,,,,,,WLTI,WLTI,,,,,,name,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN7014219,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN7014219,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011122,"0096891011122",EMAX91011122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Moha#####Omer,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN701425F,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN701425F,WLTI001M0096891011124,"0096891011124",EMAX91011124@WLTI,WLTI001M0096891011123,"0096891011123",EMAX91011123@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ############ ATA,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN301426P,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN301426P,WLTI001M0096899777777,"0096899777777",ALDO9977777@WLTI,WLTI001M0096891313135,"0096891313135",WALL91313135@WLTI,,,,,,,,WLTI,WLTI,,,,,,Wall######## Uat,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN40142AM,CR,MT-P2P-AA,77.0000,2024-09-23,WLTIBIN40142AM,WLTI001M0096890999974,"0096890999974",PETR90999974@WLTI,WLTI001M0096890999977,"0096890999977",PETR90999977@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr#######yttl,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN0013ZS8,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN0013ZS8,WLTI001M0096890000250,"0096890000250",KARINAHAPSARI@WLTI,WLTI001M0096891002030,"0096891002030",KARINMAIN@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN50141S1,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN50141S1,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890000066,"0096890000066",YASM90000066@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN9014149,CR,MT-P2P-AA,0.2000,2024-09-23,WLTIBIN9014149,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890999974,"0096890999974",PETR90999974@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr##########yttl,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN20141VA,CR,MT-P2P-AA,1.0000,2024-09-23,WLTIBIN20141VA,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,WLTI001M0096890999974,"0096890999974",PETR90999974@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr##########yttl,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:6:1858:1:2,WLTIBIN001415E,CR,MT-P2P-AA,0.1000,2024-09-23,WLTIBIN001415E,WLTI001M0096890999974,"0096890999974",PETR90999974@WLTI,WLTI001M0096890000055,"0096890000055",YASM90000055Y@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,ACSC,,true,
ID:htmpca01-41871-1726121450231-1:10:2017:1:3,WLTIBIO2014480,DB,MT-P2P-AA,1.0000,2024-09-24,WLTIBIO2014480,WLTI001M0096894002640,"0096894002640",JOHN94002640@WLTI,WLTI001M0096894002640,"0096894002640",JOHN94002640@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,1105,true,Reply timeout reached
